Model,Image,Category,Engine Type
ALFA ROMEO 147 3 Doors,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_147--3-Doors--2005_main.jpg_tmb.jpg,HATCHBACKS,Gasoline · Diesel
ALFA ROMEO 147 5 Doors,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_147-2004_main.jpg_tmb.jpg,HATCHBACKS,Gasoline · Diesel
ALFA ROMEO 155,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_155-1992_main.jpg_tmb.jpg,SEDANS,Gasoline · Diesel
ALFA ROMEO 156,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_156-2004_main.jpg_tmb.jpg,SEDANS,Gasoline · Diesel
ALFA ROMEO 156 Sportwagon,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_156-SPORTWAGON-2004_main.jpg_tmb.jpg,WAGONS,Gasoline · Diesel
ALFA ROMEO 159,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_159-2005_main.jpg_tmb.jpg,SEDANS,Gasoline · Diesel
ALFA ROMEO 159 Sportwagon,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_159-Sportwagon-2006_main.jpg_tmb.jpg,WAGONS,Gasoline · Diesel
ALFA ROMEO 164,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_164-1988_main.jpg_tmb.jpg,SEDANS,Gasoline · Diesel
ALFA ROMEO 166,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_166-2003_main.jpg_tmb.jpg,SEDANS,Gasoline · Diesel
ALFA ROMEO 1900,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_1900-Super-Sprint-1954_main.jpg_tmb.jpg,SEDANS,Gasoline
ALFA ROMEO 2000,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_2000-Berlina-1971_main.jpg_tmb.jpg,SEDANS,Gasoline
ALFA ROMEO 24 HP,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_24-HP-1910_main.jpg_tmb.jpg,CONVERTIBLES,Gasoline
ALFA ROMEO 2600,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_2600-Spider-1962_main.jpg_tmb.jpg,CONVERTIBLES,Gasoline
ALFA ROMEO 33,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_33-1990_main.jpg_tmb.jpg,SEDANS,Gasoline
ALFA ROMEO 33 Sport Wagon,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_33-Sport-Wagon-1992_main.jpg_tmb.jpg,WAGONS,Gasoline
ALFA ROMEO 6,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_6-1983_main.jpg_tmb.jpg,SEDANS,Gasoline
ALFA ROMEO 6C,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_6C-2500-Super-Sport-1939_main.jpg_tmb.jpg,COUPES,Gasoline
ALFA ROMEO 75,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_75-1985_main.jpg_tmb.jpg,SEDANS,Gasoline · Diesel
ALFA ROMEO 8C,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_8C-Spider-2008_main.jpg_tmb.jpg,COUPES,Gasoline
ALFA ROMEO Alfasud,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_Alfasud-1980_main.jpg_tmb.jpg,SEDANS,Gasoline
ALFA ROMEO Alfasud Giardinetta,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_Alfasud-Giardinetta-1978_main.jpg_tmb.jpg,HATCHBACKS,Gasoline
ALFA ROMEO Alfasud Sprint,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_Alfasud-Sprint-1976_main.jpg_tmb.jpg,HATCHBACKS,Gasoline
ALFA ROMEO Alfasud Ti,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_Alfasud-Ti-1980_main.jpg_tmb.jpg,COUPES,Gasoline
ALFA ROMEO Alfetta,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_Alfetta-1982_main.jpg_tmb.jpg,SEDANS,Gasoline · Diesel
ALFA ROMEO Arna,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_Arna-1-5-TI-1983_main.jpg_tmb.jpg,HATCHBACKS,Gasoline
ALFA ROMEO Brera,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_Brera-2006_main.jpg_tmb.jpg,COUPES,Gasoline · Diesel
ALFA ROMEO Crosswagon Q4,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_Crosswagon-Q4-2004_main.jpg_tmb.jpg,WAGONS,Diesel
ALFA ROMEO Giulietta Quadrifoglio Verde,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_Giulietta-Quadrifoglio-Verde-2011_main.png_tmb.png,HATCHBACKS,Gasoline
ALFA ROMEO GT,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_GT-2004_main.jpg_tmb.jpg,COUPES,Gasoline · Diesel
ALFA ROMEO GTV,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_GTV-2003_main.jpg_tmb.jpg,COUPES,Gasoline
ALFA ROMEO MiTo,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_MiTo-2016_main.jpg_tmb.jpg,HATCHBACKS,Gasoline · Diesel · Natural gas
ALFA ROMEO MiTo Quadrifoglio Verde,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_MiTo-Quadrifoglio-Verde-2013_main.jpg_tmb.jpg,HATCHBACKS,Gasoline
ALFA ROMEO MiTo Veloce,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_MiTo-Veloce-2016_main.jpg_tmb.jpg,HATCHBACKS,Gasoline
ALFA ROMEO Montreal,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_Montreal-1970_main.jpg_tmb.jpg,COUPES,Gasoline
ALFA ROMEO RL,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_RL-Super-Sport-1925_main.jpg_tmb.jpg,CONVERTIBLES,Gasoline
ALFA ROMEO RM,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_RM-Sport-1923_main.jpg_tmb.jpg,CONVERTIBLES,Gasoline
ALFA ROMEO Spider,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_Spider-2006_main.jpg_tmb.jpg,CONVERTIBLES,Gasoline · Diesel
ALFA ROMEO Sprint,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_Sprint-1982_main.jpg_tmb.jpg,COUPES,Gasoline
ALFA ROMEO Tipo 33,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA-ROMEO_33-Stradale-1967_main.jpg_tmb.jpg,COUPES,Gasoline
ALFA ROMEO Torpedo 20-30 HP,https://s1.cdn.autoevolution.com/images/models/thumb/ALFA%20ROMEO_Torpedo-20-30-HP-1921_main.jpg_tmb.jpg,CONVERTIBLES,Gasoline
